"transaction","transaction_date","transaction_amount","credit_card","cardholder_name","cardholder_id","merchant_id","merchant_name","merchant_cat_id","merchant_type"
2611,"2018-05-21 23:34:36","$19.10","4165305432349489280","Matthew Gutierrez",10,125,"Russell and Sons",4,"pub"
3217,"2018-12-23 07:39:47","$19.27","4962915017023706562","Matthew Gutierrez",10,35,"Jarvis-Turner",4,"pub"
2613,"2018-08-25 09:38:14","$19.34","213193946980303","Matthew Gutierrez",10,146,"Pitts, Smith and Gonzalez",4,"pub"
2300,"2018-10-18 15:32:03","$1.21","4962915017023706562","Matthew Gutierrez",10,102,"Walters-Ward",1,"restaurant"
533,"2018-01-03 15:23:58","$1.39","4962915017023706562","Matthew Gutierrez",10,100,"Townsend-Anderson",1,"restaurant"
3468,"2018-02-18 10:09:01","$1.63","4962915017023706562","Matthew Gutierrez",10,36,"Hamilton-Mcfarland",1,"restaurant"
2001,"2018-07-06 10:25:47","$1.80","4962915017023706562","Matthew Gutierrez",10,75,"Martinez Group",1,"restaurant"
642,"2018-10-29 20:36:38","$1.81","213193946980303","Matthew Gutierrez",10,6,"Wilson and Sons",1,"restaurant"
3393,"2018-04-23 23:02:43","$2.10","4165305432349489280","Matthew Gutierrez",10,119,"Henderson and Sons",1,"restaurant"
791,"2018-05-10 08:27:32","$2.40","4165305432349489280","Matthew Gutierrez",10,72,"Lopez-Kelly",1,"restaurant"
3346,"2018-11-03 01:54:15","$2.46","4165305432349489280","Matthew Gutierrez",10,131,"Harrison, Newton and Hansen",1,"restaurant"
643,"2018-08-04 05:31:00","$2.53","4165305432349489280","Matthew Gutierrez",10,10,"Herrera Group",1,"restaurant"
596,"2018-02-17 02:02:40","$2.57","4962915017023706562","Matthew Gutierrez",10,47,"Martin Inc",1,"restaurant"
841,"2018-06-10 11:53:11","$2.71","4962915017023706562","Matthew Gutierrez",10,102,"Walters-Ward",1,"restaurant"
2139,"2018-03-26 22:58:10","$2.85","4962915017023706562","Matthew Gutierrez",10,75,"Martinez Group",1,"restaurant"
423,"2018-09-18 10:57:08","$2.95","4165305432349489280","Matthew Gutierrez",10,36,"Hamilton-Mcfarland",1,"restaurant"
271,"2018-03-16 04:29:47","$3.02","4962915017023706562","Matthew Gutierrez",10,10,"Herrera Group",1,"restaurant"
2342,"2018-12-31 03:33:28","$3.26","4165305432349489280","Matthew Gutierrez",10,64,"Cline, Myers and Strong",1,"restaurant"
2015,"2018-01-19 11:41:42","$3.27","213193946980303","Matthew Gutierrez",10,124,"Mccarty PLC",1,"restaurant"
728,"2018-10-10 23:20:10","$3.34","4962915017023706562","Matthew Gutierrez",10,72,"Lopez-Kelly",1,"restaurant"
864,"2018-02-21 11:46:38","$3.38","4165305432349489280","Matthew Gutierrez",10,77,"Brown, Ballard and Glass",1,"restaurant"
499,"2018-06-17 12:59:50","$3.85","213193946980303","Matthew Gutierrez",10,10,"Herrera Group",1,"restaurant"
35,"2018-11-05 15:00:44","$4.31","213193946980303","Matthew Gutierrez",10,2,"Riggs-Adams",1,"restaurant"
2135,"2018-07-12 17:52:47","$4.34","4165305432349489280","Matthew Gutierrez",10,131,"Harrison, Newton and Hansen",1,"restaurant"
2431,"2018-06-18 03:08:05","$4.79","4962915017023706562","Matthew Gutierrez",10,25,"Vaughn, Wilson and Hall",1,"restaurant"
2062,"2018-03-17 16:30:43","$5.22","213193946980303","Matthew Gutierrez",10,8,"Russell-Thomas",1,"restaurant"
12,"2018-06-12 13:46:23","$6.69","4165305432349489280","Matthew Gutierrez",10,79,"Lee LLC",1,"restaurant"
473,"2018-09-23 11:46:57","$8.38","213193946980303","Matthew Gutierrez",10,10,"Herrera Group",1,"restaurant"
1678,"2018-04-13 18:28:50","$10.06","213193946980303","Matthew Gutierrez",10,64,"Cline, Myers and Strong",1,"restaurant"
1876,"2018-06-29 17:52:10","$10.19","4165305432349489280","Matthew Gutierrez",10,108,"Best Inc",1,"restaurant"
1464,"2018-10-22 19:58:23","$10.53","4165305432349489280","Matthew Gutierrez",10,76,"Lowe PLC",1,"restaurant"
1595,"2018-07-14 22:06:36","$10.68","4962915017023706562","Matthew Gutierrez",10,47,"Martin Inc",1,"restaurant"
1706,"2018-11-20 04:00:22","$10.81","4165305432349489280","Matthew Gutierrez",10,76,"Lowe PLC",1,"restaurant"
1046,"2018-09-06 12:41:31","$10.94","4962915017023706562","Matthew Gutierrez",10,76,"Lowe PLC",1,"restaurant"
1582,"2018-03-08 16:31:22","$11.22","4165305432349489280","Matthew Gutierrez",10,134,"Jenkins, Peterson and Beck",1,"restaurant"
1733,"2018-09-24 18:55:13","$11.24","4962915017023706562","Matthew Gutierrez",10,36,"Hamilton-Mcfarland",1,"restaurant"
1109,"2018-02-18 17:26:10","$11.73","4962915017023706562","Matthew Gutierrez",10,2,"Riggs-Adams",1,"restaurant"
1916,"2018-01-14 10:04:25","$12.33","4165305432349489280","Matthew Gutierrez",10,55,"Johnson, Rivas and Anderson",1,"restaurant"
2530,"2018-09-07 12:56:52","$14.86","4165305432349489280","Matthew Gutierrez",10,108,"Best Inc",1,"restaurant"
2615,"2018-03-13 18:40:48","$15.06","213193946980303","Matthew Gutierrez",10,119,"Henderson and Sons",1,"restaurant"
2971,"2018-01-17 02:02:41","$15.18","213193946980303","Matthew Gutierrez",10,75,"Martinez Group",1,"restaurant"
3301,"2018-05-17 12:47:41","$15.95","4962915017023706562","Matthew Gutierrez",10,77,"Brown, Ballard and Glass",1,"restaurant"
2884,"2018-11-10 22:24:44","$16.98","4165305432349489280","Matthew Gutierrez",10,99,"Bond, Lewis and Rangel",1,"restaurant"
3162,"2018-11-10 02:45:59","$17.20","4962915017023706562","Matthew Gutierrez",10,108,"Best Inc",1,"restaurant"
3191,"2018-05-09 06:19:01","$17.70","4962915017023706562","Matthew Gutierrez",10,100,"Townsend-Anderson",1,"restaurant"
3226,"2018-07-20 18:07:48","$18.01","4962915017023706562","Matthew Gutierrez",10,95,"Baxter-Smith",1,"restaurant"
2532,"2018-03-15 10:11:12","$18.01","4962915017023706562","Matthew Gutierrez",10,134,"Jenkins, Peterson and Beck",1,"restaurant"
2528,"2018-07-30 12:04:42","$18.37","4962915017023706562","Matthew Gutierrez",10,131,"Harrison, Newton and Hansen",1,"restaurant"
869,"2018-09-02 19:10:09","$0.62","180098539019105","Brandon Pineda",11,112,"Greer Inc",3,"bar"
2381,"2018-08-15 10:04:32","$1.59","4644008655884311378","Brandon Pineda",11,141,"Wood-Ramirez",3,"bar"
542,"2018-10-23 10:56:18","$1.62","180098539019105","Brandon Pineda",11,38,"Brown LLC",3,"bar"
2044,"2018-01-22 11:52:29","$1.67","180098539019105","Brandon Pineda",11,30,"Atkinson Ltd",3,"bar"
776,"2018-06-14 20:55:12","$2.37","4644008655884311378","Brandon Pineda",11,59,"Williams Group",3,"bar"
1997,"2018-11-14 13:55:22","$3.07","4644008655884311378","Brandon Pineda",11,121,"Fleming, Smith and Collins",3,"bar"
2308,"2018-11-17 01:49:26","$3.93","4644008655884311378","Brandon Pineda",11,112,"Greer Inc",3,"bar"
1998,"2018-02-06 20:53:47","$4.58","180098539019105","Brandon Pineda",11,9,"Curry, Scott and Richardson",3,"bar"
102,"2018-09-18 12:59:41","$4.98","4644008655884311378","Brandon Pineda",11,145,"Hood-Phillips",3,"bar"
212,"2018-10-13 15:52:22","$5.85","4644008655884311378","Brandon Pineda",11,112,"Greer Inc",3,"bar"
158,"2018-05-20 02:36:14","$7.05","180098539019105","Brandon Pineda",11,40,"Cox, Montgomery and Morgan",3,"bar"
400,"2018-03-30 06:01:36","$7.55","4027907156459098","Brandon Pineda",11,59,"Williams Group",3,"bar"
414,"2018-06-29 15:35:05","$7.99","4644008655884311378","Brandon Pineda",11,70,"White-Hall",3,"bar"
502,"2018-08-08 06:37:34","$9.22","180098539019105","Brandon Pineda",11,132,"Pugh-Williams",3,"bar"
975,"2018-04-30 09:27:01","$10.39","180098539019105","Brandon Pineda",11,38,"Brown LLC",3,"bar"
1385,"2018-08-07 16:07:01","$10.40","4644008655884311378","Brandon Pineda",11,17,"Bauer-Cole",3,"bar"
1498,"2018-05-25 18:21:38","$10.78","180098539019105","Brandon Pineda",11,42,"Kennedy-Chen",3,"bar"
1239,"2018-08-18 19:12:54","$10.97","4027907156459098","Brandon Pineda",11,38,"Brown LLC",3,"bar"
1627,"2018-04-27 02:29:20","$11.24","4027907156459098","Brandon Pineda",11,121,"Fleming, Smith and Collins",3,"bar"
953,"2018-11-19 21:26:45","$11.53","4027907156459098","Brandon Pineda",11,56,"Smith PLC",3,"bar"
2937,"2018-06-11 18:09:01","$13.95","4027907156459098","Brandon Pineda",11,42,"Kennedy-Chen",3,"bar"
2726,"2018-06-29 10:46:59","$14.50","4644008655884311378","Brandon Pineda",11,22,"Dalton, Cameron and Jones",3,"bar"
3222,"2018-08-13 12:05:19","$16.49","4644008655884311378","Brandon Pineda",11,135,"Jacobs, Torres and Walker",3,"bar"
2874,"2018-08-19 22:10:28","$17.07","4644008655884311378","Brandon Pineda",11,145,"Hood-Phillips",3,"bar"
3287,"2018-11-14 18:17:16","$17.49","4027907156459098","Brandon Pineda",11,38,"Brown LLC",3,"bar"
2651,"2018-07-13 11:20:31","$17.83","4644008655884311378","Brandon Pineda",11,9,"Curry, Scott and Richardson",3,"bar"
2658,"2018-10-18 16:22:10","$19.22","4644008655884311378","Brandon Pineda",11,38,"Brown LLC",3,"bar"
598,"2018-10-05 18:36:08","$2.17","4644008655884311378","Brandon Pineda",11,26,"Smith-Stephens",2,"coffee shop"
1951,"2018-09-25 14:20:48","$2.39","180098539019105","Brandon Pineda",11,116,"Ferguson Ltd",2,"coffee shop"
2344,"2018-02-18 01:13:37","$2.51","4027907156459098","Brandon Pineda",11,20,"Kim-Lopez",2,"coffee shop"
1973,"2018-06-06 01:24:00","$3.37","180098539019105","Brandon Pineda",11,130,"Brown, Estrada and Powers",2,"coffee shop"
2070,"2018-01-23 10:30:44","$4.34","4027907156459098","Brandon Pineda",11,110,"Rodriguez, Dunlap and Nunez",2,"coffee shop"
2199,"2018-04-27 10:34:44","$4.69","180098539019105","Brandon Pineda",11,116,"Ferguson Ltd",2,"coffee shop"
277,"2018-01-20 21:29:46","$4.87","180098539019105","Brandon Pineda",11,113,"Edwards-Aguirre",2,"coffee shop"
182,"2018-05-12 14:24:18","$5.16","4027907156459098","Brandon Pineda",11,113,"Edwards-Aguirre",2,"coffee shop"
360,"2018-07-08 20:35:25","$5.21","4027907156459098","Brandon Pineda",11,128,"Pitts, Salinas and Garcia",2,"coffee shop"
150,"2018-12-11 18:52:59","$5.27","180098539019105","Brandon Pineda",11,113,"Edwards-Aguirre",2,"coffee shop"
73,"2018-03-08 15:38:27","$8.19","4027907156459098","Brandon Pineda",11,118,"Maldonado Group",2,"coffee shop"
971,"2018-05-16 15:26:19","$10.12","4027907156459098","Brandon Pineda",11,150,"Johnson and Sons",2,"coffee shop"
894,"2018-04-10 17:25:44","$10.13","4027907156459098","Brandon Pineda",11,67,"Maxwell, Tapia and Villanueva",2,"coffee shop"
1165,"2018-10-16 12:27:53","$10.36","180098539019105","Brandon Pineda",11,14,"Osborne-Page",2,"coffee shop"
1756,"2018-05-20 14:03:44","$10.38","4644008655884311378","Brandon Pineda",11,103,"Jones, Clark and Hoover",2,"coffee shop"
1244,"2018-06-06 00:21:51","$10.48","180098539019105","Brandon Pineda",11,113,"Edwards-Aguirre",2,"coffee shop"
912,"2018-12-01 20:20:22","$10.48","180098539019105","Brandon Pineda",11,104,"Mcdaniel, Hines and Mcfarland",2,"coffee shop"
1544,"2018-01-08 06:27:34","$10.48","4027907156459098","Brandon Pineda",11,68,"Ramirez-Carr",2,"coffee shop"
1234,"2018-08-13 15:32:28","$11.10","4027907156459098","Brandon Pineda",11,110,"Rodriguez, Dunlap and Nunez",2,"coffee shop"
1806,"2018-04-02 22:19:53","$11.15","4644008655884311378","Brandon Pineda",11,26,"Smith-Stephens",2,"coffee shop"
1828,"2018-04-21 15:12:25","$11.60","180098539019105","Brandon Pineda",11,43,"Wallace and Sons",2,"coffee shop"
1075,"2018-05-16 06:27:08","$11.61","4644008655884311378","Brandon Pineda",11,68,"Ramirez-Carr",2,"coffee shop"
1607,"2018-10-10 21:32:30","$11.93","4644008655884311378","Brandon Pineda",11,14,"Osborne-Page",2,"coffee shop"
3306,"2018-08-08 08:36:23","$12.52","180098539019105","Brandon Pineda",11,116,"Ferguson Ltd",2,"coffee shop"
3046,"2018-07-03 14:08:49","$15.96","4027907156459098","Brandon Pineda",11,20,"Kim-Lopez",2,"coffee shop"
2574,"2018-10-20 01:25:25","$16.98","4644008655884311378","Brandon Pineda",11,43,"Wallace and Sons",2,"coffee shop"
3078,"2018-10-02 16:32:04","$17.13","4027907156459098","Brandon Pineda",11,68,"Ramirez-Carr",2,"coffee shop"
2524,"2018-03-03 05:07:39","$18.03","180098539019105","Brandon Pineda",11,111,"Padilla-Clements",2,"coffee shop"
2975,"2018-12-03 09:24:59","$18.08","4644008655884311378","Brandon Pineda",11,14,"Osborne-Page",2,"coffee shop"
2565,"2018-12-15 12:49:20","$18.47","4027907156459098","Brandon Pineda",11,68,"Ramirez-Carr",2,"coffee shop"
2745,"2018-11-25 16:26:22","$18.82","4027907156459098","Brandon Pineda",11,103,"Jones, Clark and Hoover",2,"coffee shop"
782,"2018-05-30 08:27:41","$0.59","4027907156459098","Brandon Pineda",11,49,"Davis, Lowe and Baxter",5,"food truck"
758,"2018-01-17 06:36:33","$1.02","180098539019105","Brandon Pineda",11,147,"Marshall-Lopez",5,"food truck"
1992,"2018-12-17 06:29:25","$1.28","4644008655884311378","Brandon Pineda",11,89,"Kelley-Roberts",5,"food truck"
2099,"2018-11-05 16:16:50","$1.46","4027907156459098","Brandon Pineda",11,63,"Reed Group",5,"food truck"
871,"2018-02-18 17:48:32","$1.70","180098539019105","Brandon Pineda",11,63,"Reed Group",5,"food truck"
792,"2018-05-10 05:22:41","$1.93","4644008655884311378","Brandon Pineda",11,69,"Dominguez PLC",5,"food truck"
619,"2018-04-23 11:25:41","$2.00","4027907156459098","Brandon Pineda",11,52,"Jensen-Stanley",5,"food truck"
2316,"2018-06-10 12:31:03","$2.31","4644008655884311378","Brandon Pineda",11,88,"Armstrong PLC",5,"food truck"
2012,"2018-10-23 21:51:37","$2.33","180098539019105","Brandon Pineda",11,140,"Wheeler-Moreno",5,"food truck"
765,"2018-10-05 07:41:47","$2.49","4027907156459098","Brandon Pineda",11,138,"Mccullough-Murphy",5,"food truck"
3404,"2018-12-09 00:25:19","$2.65","4027907156459098","Brandon Pineda",11,24,"Rodgers, Johnston and Macias",5,"food truck"
2022,"2018-01-04 01:28:18","$2.81","4644008655884311378","Brandon Pineda",11,89,"Kelley-Roberts",5,"food truck"
769,"2018-05-26 00:47:38","$3.11","4027907156459098","Brandon Pineda",11,34,"Combs-Jones",5,"food truck"
835,"2018-11-10 23:00:22","$3.27","180098539019105","Brandon Pineda",11,94,"Yoder-Zavala",5,"food truck"
2383,"2018-09-04 19:35:10","$3.29","180098539019105","Brandon Pineda",11,94,"Yoder-Zavala",5,"food truck"
637,"2018-08-10 14:22:59","$3.36","180098539019105","Brandon Pineda",11,81,"Fowler and Sons",5,"food truck"
2197,"2018-11-06 18:16:00","$3.55","4027907156459098","Brandon Pineda",11,24,"Rodgers, Johnston and Macias",5,"food truck"
2196,"2018-12-09 23:51:43","$4.18","180098539019105","Brandon Pineda",11,93,"Rodriguez-Parker",5,"food truck"
2272,"2018-07-09 01:47:54","$4.46","4027907156459098","Brandon Pineda",11,93,"Rodriguez-Parker",5,"food truck"
1957,"2018-09-13 01:39:43","$4.65","4644008655884311378","Brandon Pineda",11,80,"Kelly, Dyer and Schmitt",5,"food truck"
2261,"2018-06-18 01:03:02","$5.01","4644008655884311378","Brandon Pineda",11,88,"Armstrong PLC",5,"food truck"
107,"2018-03-22 00:52:06","$5.39","4644008655884311378","Brandon Pineda",11,138,"Mccullough-Murphy",5,"food truck"
1444,"2018-07-18 15:02:35","$10.01","4644008655884311378","Brandon Pineda",11,88,"Armstrong PLC",5,"food truck"
1499,"2018-12-27 15:33:59","$10.05","180098539019105","Brandon Pineda",11,82,"Day-Murray",5,"food truck"
1902,"2018-12-04 17:58:00","$10.39","4644008655884311378","Brandon Pineda",11,34,"Combs-Jones",5,"food truck"
925,"2018-03-11 15:47:35","$10.79","180098539019105","Brandon Pineda",11,142,"Thomas-Garcia",5,"food truck"
1441,"2018-10-13 11:14:07","$10.84","4027907156459098","Brandon Pineda",11,31,"Fisher, Salazar and Thomas",5,"food truck"
1281,"2018-02-05 20:08:01","$10.92","4027907156459098","Brandon Pineda",11,34,"Combs-Jones",5,"food truck"
1173,"2018-09-16 16:17:32","$10.92","180098539019105","Brandon Pineda",11,148,"Huerta, Keith and Walters",5,"food truck"
954,"2018-04-12 12:09:52","$11.06","180098539019105","Brandon Pineda",11,61,"Richardson, Smith and Jordan",5,"food truck"
1602,"2018-04-22 00:11:21","$11.20","180098539019105","Brandon Pineda",11,80,"Kelly, Dyer and Schmitt",5,"food truck"
1237,"2018-11-21 01:29:58","$11.47","4027907156459098","Brandon Pineda",11,81,"Fowler and Sons",5,"food truck"
1743,"2018-09-25 15:53:51","$12.37","180098539019105","Brandon Pineda",11,23,"Wilson, Roberts and Davenport",5,"food truck"
2881,"2018-10-27 14:11:34","$14.09","4644008655884311378","Brandon Pineda",11,63,"Reed Group",5,"food truck"
2796,"2018-04-18 03:03:56","$15.20","4027907156459098","Brandon Pineda",11,18,"Romero-Jordan",5,"food truck"
3170,"2018-05-17 01:12:18","$15.91","4027907156459098","Brandon Pineda",11,32,"Norton, Burton and Smith",5,"food truck"
3275,"2018-05-09 23:54:29","$16.09","180098539019105","Brandon Pineda",11,81,"Fowler and Sons",5,"food truck"
2936,"2018-09-25 06:54:31","$16.10","4644008655884311378","Brandon Pineda",11,148,"Huerta, Keith and Walters",5,"food truck"
3271,"2018-12-13 00:21:04","$17.16","4644008655884311378","Brandon Pineda",11,52,"Jensen-Stanley",5,"food truck"
2838,"2018-01-18 08:58:13","$17.53","180098539019105","Brandon Pineda",11,137,"Garcia PLC",5,"food truck"
3124,"2018-12-19 15:16:32","$18.31","4644008655884311378","Brandon Pineda",11,32,"Norton, Burton and Smith",5,"food truck"
2627,"2018-11-03 10:56:23","$18.62","4027907156459098","Brandon Pineda",11,31,"Fisher, Salazar and Thomas",5,"food truck"
3116,"2018-05-23 14:58:23","$20.70","4027907156459098","Brandon Pineda",11,61,"Richardson, Smith and Jordan",5,"food truck"
853,"2018-07-01 20:25:48","$1.03","4027907156459098","Brandon Pineda",11,19,"Santos-Fitzgerald",4,"pub"
645,"2018-06-26 06:14:45","$1.36","4644008655884311378","Brandon Pineda",11,12,"Bell, Gonzalez and Lowe",4,"pub"
2433,"2018-12-18 16:12:08","$1.64","180098539019105","Brandon Pineda",11,106,"Carter-Blackwell",4,"pub"
693,"2018-04-16 19:44:12","$1.67","180098539019105","Brandon Pineda",11,37,"Nguyen, Bautista and Williams",4,"pub"
588,"2018-11-30 00:50:23","$1.80","180098539019105","Brandon Pineda",11,126,"Bartlett and Sons",4,"pub"
814,"2018-09-27 22:05:47","$2.26","4644008655884311378","Brandon Pineda",11,37,"Nguyen, Bautista and Williams",4,"pub"
807,"2018-03-12 20:04:21","$2.41","180098539019105","Brandon Pineda",11,60,"Smith-Richards",4,"pub"
2302,"2018-05-30 18:26:44","$2.50","4027907156459098","Brandon Pineda",11,105,"Garcia and Sons",4,"pub"
773,"2018-06-29 17:07:30","$2.79","4027907156459098","Brandon Pineda",11,146,"Pitts, Smith and Gonzalez",4,"pub"
2046,"2018-12-26 21:50:05","$2.89","4644008655884311378","Brandon Pineda",11,74,"Skinner-Williams",4,"pub"
652,"2018-05-04 08:33:40","$3.25","180098539019105","Brandon Pineda",11,106,"Carter-Blackwell",4,"pub"
1949,"2018-10-19 17:44:48","$3.26","4027907156459098","Brandon Pineda",11,11,"Stanton Group",4,"pub"
3329,"2018-04-09 20:12:09","$3.41","180098539019105","Brandon Pineda",11,98,"Rivera PLC",4,"pub"
2152,"2018-06-08 01:43:17","$3.72","4644008655884311378","Brandon Pineda",11,11,"Stanton Group",4,"pub"
531,"2018-12-19 14:52:23","$3.80","4644008655884311378","Brandon Pineda",11,91,"Turner Ltd",4,"pub"
2387,"2018-01-03 08:44:46","$3.89","4027907156459098","Brandon Pineda",11,74,"Skinner-Williams",4,"pub"
1929,"2018-02-23 13:05:54","$4.08","4644008655884311378","Brandon Pineda",11,78,"Ruiz-Anderson",4,"pub"
397,"2018-12-16 00:56:38","$4.26","4644008655884311378","Brandon Pineda",11,106,"Carter-Blackwell",4,"pub"
2165,"2018-06-29 04:54:10","$4.40","4027907156459098","Brandon Pineda",11,12,"Bell, Gonzalez and Lowe",4,"pub"
411,"2018-05-09 14:14:05","$4.60","180098539019105","Brandon Pineda",11,7,"Gomez-Kelly",4,"pub"
2065,"2018-09-06 02:47:32","$4.64","4027907156459098","Brandon Pineda",11,106,"Carter-Blackwell",4,"pub"
2118,"2018-09-29 10:22:54","$4.82","4027907156459098","Brandon Pineda",11,78,"Ruiz-Anderson",4,"pub"
2375,"2018-12-17 09:10:47","$4.86","180098539019105","Brandon Pineda",11,126,"Bartlett and Sons",4,"pub"
2450,"2018-08-04 04:00:07","$5.07","4644008655884311378","Brandon Pineda",11,65,"Allen, Ramos and Carroll",4,"pub"
299,"2018-01-26 20:32:12","$7.00","4027907156459098","Brandon Pineda",11,78,"Ruiz-Anderson",4,"pub"
520,"2018-02-22 17:56:10","$7.34","180098539019105","Brandon Pineda",11,146,"Pitts, Smith and Gonzalez",4,"pub"
1183,"2018-01-19 12:28:12","$10.40","180098539019105","Brandon Pineda",11,60,"Smith-Richards",4,"pub"
1469,"2018-02-16 12:31:27","$10.50","4644008655884311378","Brandon Pineda",11,37,"Nguyen, Bautista and Williams",4,"pub"
959,"2018-09-08 06:10:34","$10.62","4027907156459098","Brandon Pineda",11,37,"Nguyen, Bautista and Williams",4,"pub"
1784,"2018-03-24 22:45:14","$10.78","180098539019105","Brandon Pineda",11,44,"Little-Floyd",4,"pub"
1402,"2018-04-01 17:19:09","$10.81","4644008655884311378","Brandon Pineda",11,123,"Boone, Davis and Townsend",4,"pub"
1912,"2018-08-07 00:10:30","$10.88","4644008655884311378","Brandon Pineda",11,101,"Whitehead-Sexton",4,"pub"
1559,"2018-05-26 20:39:31","$10.92","180098539019105","Brandon Pineda",11,146,"Pitts, Smith and Gonzalez",4,"pub"
1329,"2018-09-24 07:16:11","$10.92","180098539019105","Brandon Pineda",11,35,"Jarvis-Turner",4,"pub"
1343,"2018-06-21 02:23:25","$11.05","180098539019105","Brandon Pineda",11,5,"Miller-Blevins",4,"pub"
